step,f1_mean,f1_std,f1_ci_lower,f1_ci_upper,f2_mean,f2_std,f2_ci_lower,f2_ci_upper
189,0.9465965680065087,0.052442239696818244,0.9270143138783775,0.9661788221346399,0.8858575820611594,0.1201913549420479,0.8409773925405277,0.930737771581791
190,0.9416631788590778,0.06795230806102147,0.9162893700222154,0.9670369876959402,0.8806031913884041,0.10867934814062988,0.8400216558538229,0.9211847269229854
191,0.9419735514766867,0.06362343538170034,0.9182161702635274,0.965730932689846,0.8762886852876653,0.12433064027260886,0.8298628612228094,0.9227145093525213
192,0.9338543923409597,0.06779731336683376,0.908538459474072,0.9591703252078474,0.868729342196797,0.10003542612798645,0.8313755001873953,0.9060831842061987
193,0.9626904788393116,0.03190033411398483,0.9507786983165158,0.9746022593621073,0.8790454252041358,0.09638044019277452,0.8430563773727068,0.9150344730355647
194,0.9574894007841686,0.04375865955910087,0.9411496487684918,0.9738291527998453,0.8740832922513652,0.11653073222175074,0.8305700017188485,0.9175965827838818
195,0.9604511783314273,0.052597741401766505,0.9408108589123921,0.9800914977504626,0.8697465975450804,0.13270507368701498,0.8201937086514132,0.9192994864387477
196,0.9430073476306837,0.06062041744202701,0.9203713117449931,0.9656433835163744,0.8764684954890425,0.14071182567703555,0.8239258362668014,0.9290111547112836
197,0.9593635124331145,0.04453108188554466,0.9427353331805747,0.9759916916856543,0.8687433530655732,0.14357778209384492,0.8151305281296142,0.9223561780015321
198,0.9605441548006552,0.053140626417629976,0.9407011187851426,0.9803871908161679,0.8591961262189908,0.147540869626976,0.8041034600776512,0.9142887923603303
199,0.948713427661536,0.05665787235992023,0.9275570304266847,0.9698698248963873,0.8396188975618418,0.15832883981280374,0.7804979371499507,0.8987398579737329
